datetime,author_title,review_text,review_rating
11/24/2023 02:39:06,Riley Emmerson,Good experience but mostly came for the free lollypop's,5
02/02/2024 14:01:35,jeol o.,Poor customer service,1
06/11/2019 02:47:59,Shibs Doherty,I prefer this branch over others.  Less people? Good for my anxiety.,4
11/17/2016 22:34:10,Inspired Noble,Best personal service I've experienced,5
02/27/2024 12:38:24,Johnny Wright,,4
07/23/2022 16:30:03,Mike dolan,,5
02/25/2021 21:19:01,Drew Gazetos,,5
