datetime,author_title,review_text,review_rating
02/14/2024 17:18:22,Mike O,Great customer service. Everyone is so helpful and I would definitely recommend Banking here. My family gets treated very well by the customer service reps,5
02/02/2024 23:49:25,Jose Cadavid,"Hell bank no one will take your calls money gets lost, card stops for not reason and then no one knows at the bank what happened",1
