datetime,author_title,review_text,review_rating
05/31/2022 12:28:18,Tony buttkiss,"All they care about i over draft fees. Its 2022, so many banks do not hit you with over draft fees (Chace, Capital one). I work hard for my money and i have no interest giving Chelsea Groton 32.00 of my mosey so they can pay their power bill and buy new pens. good luck, I'm out.",1
06/07/2023 22:23:33,Katherine Smith,,5
