datetime,author_title,review_text,review_rating
01/11/2021 21:58:11,J G,ATM works great and the staff is super friendly. The building has been redone and looks really nice. A really good bank to use! I’ve never had any issues,5
01/02/2021 21:03:43,Katie Nichols,ATM sucks won’t let us use it. Really hard to use,1
08/11/2020 17:44:00,Bill S,,1
