datetime,author_title,review_text,review_rating
12/04/2021 18:16:55,Ex Pawn,Excellent & Professional customer service from all of the staff at this location.  Thank you Stephanie for taking all the time to explain & open our accounts.  Highly Recommended !!,5
11/04/2020 14:38:56,Robert Davidson,Brian Valletta is a great personal banker and has really help me with my financials.,5
02/27/2017 02:24:35,David Genest,,5
02/14/2022 18:44:12,dan rocco,,5
10/30/2020 11:43:08,Dave Elward,,2
