datetime,author_title,review_text,review_rating
08/22/2019 19:03:15,Christopher Martin,Friendly staff. Knows customer by first name. Great welcoming when you walk through the door!,5
08/05/2017 20:41:36,mark greenwell,"Great staff, but terrible location. Wouldn't visit this branch again except in emergency",2
10/13/2017 21:32:10,Christine O'Dell,Michael is amazing!,5
08/07/2017 21:37:22,Arthur boivin,Great local bank,4
