datetime,author_title,review_text,review_rating
06/19/2018 19:59:24,Jon Cochran,"I've been with Citizens for 15 years both for personal and business.  There have been times when I was disappointed with service but not very often, mistakes happen.  Definitely better service than BOA or Charter both of which I refuse to ever deal with again.  The only thing would ask is for a better location for the Mystic branch because downtown is not very convenient due to the traffic and drawbridge etc.  Maybe something in Old Mystic?  Its comforting to know they have branches all over New England, especially when traveling.  Overall I would recommend Citizens!",5
12/19/2023 16:40:10,yogi,They did get job done after few days.,5
03/22/2018 11:54:53,brittany Higgins,I was very impressed with their service. I went to this branch a couple months ago and a manage came out to help me with the ATM in the freezing cold. I was very grateful!,5
03/17/2018 02:26:10,Steven D,Great service. Like the new process. Staff always helpful. Ridiculous that a one star rating three years ago without comment pulls the rating down.,5
04/06/2024 17:23:17,Tara Gozay,"Love this bank but the machine does not work and hasn’t been working for quite some time, does not accept cash",3
03/04/2015 12:08:24,Robert Glider,,1
12/18/2022 10:16:40,Amie Horgan,,4
10/30/2020 18:42:56,Deborah Hallisey,,5
